img_index,person,bicycle,car,motorcycle,chair,couch,potted plant,bed,dining table,toilet,tv,laptop,microwave,oven,toaster,sink,refrigerator
7009,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0
7010,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1
7011,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1
7012,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0
7013,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0
7014,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1
7015,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1
7016,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
7017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7018,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0
7019,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1
7020,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1
7021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
7022,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
7023,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1
7024,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7025,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0
7026,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1
7027,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7028,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1
7029,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1
7030,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1
7031,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1
7032,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1
7033,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1
7034,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
7035,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7036,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1
7037,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1
7038,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1
7039,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0
7040,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7041,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7042,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1
7043,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
7044,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7045,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1
7046,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
7047,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7048,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7049,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7050,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
7051,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0
7052,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1
7053,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0
7054,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0
7055,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1
7056,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0
7057,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
7058,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7059,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7060,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0
7061,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
7062,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0
7063,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1
7064,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0
7065,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1
7066,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1
7067,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0
7068,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0
7069,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7070,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
7071,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1
7072,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0
7073,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
7074,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1
7075,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1
7076,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1
7077,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7078,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1
7079,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7080,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1
7081,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0
7082,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1
7083,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
7084,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0
7085,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1
7086,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1
7087,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1
7088,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0
7089,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0
7090,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7091,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7092,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
7093,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7094,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1
7095,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7096,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0
7097,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0
7098,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0
7099,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1
7100,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0
7101,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1
7102,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1
7103,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7104,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1
7105,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7106,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7107,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0
7108,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1
7109,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
7110,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
7111,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1
7112,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1
7113,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
7114,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
7115,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
7116,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0
7117,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0
7118,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1
7119,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
7120,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1
7121,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
7122,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7123,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1
7124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7125,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0
7126,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0
7127,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1
7128,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1
7129,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1
7130,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
7131,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1
7132,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1
7133,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1
7134,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1
7135,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0
7136,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
7137,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7138,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7139,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
7140,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1
7141,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1
7142,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7143,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1
7144,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
7145,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
7146,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
7147,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1
7148,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
7149,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7150,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
7151,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1
7152,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
7153,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
7154,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1
7155,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1
7156,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7157,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7158,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1
7159,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1
7160,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
7161,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1
7162,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
7163,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7164,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7165,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0
7166,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0
7167,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0
7168,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0
7169,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
7170,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7171,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7172,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1
7173,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
7174,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1
7175,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1
7176,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1
7177,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1
7178,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1
7179,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
7180,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1
7181,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1
7182,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
7183,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0
7184,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1
7185,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
7186,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1
7187,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1
7188,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7189,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
7190,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1
7191,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1
7192,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1
7193,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
7194,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7195,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7196,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
7197,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
7198,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7199,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7200,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7201,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
7202,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1
7203,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7204,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1
7205,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
7206,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7207,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7208,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1
7209,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1
7210,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0
7211,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0
7212,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1
7213,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
7214,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0
7215,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0
7216,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
7217,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
7218,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
7219,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
7220,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1
7221,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1
7222,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7223,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7224,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0
7225,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
7226,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1
7227,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1
7228,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7229,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1
7230,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7231,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1
7232,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
7233,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0
7234,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
7235,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
7236,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7237,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0
7238,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
7239,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7240,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7241,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
7242,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1
7243,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
7244,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7245,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0
7246,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1
7247,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
7248,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0
7249,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0
7250,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1
7251,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0
7252,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1
7253,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0
7254,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7255,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0
7256,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0
7257,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1
7258,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7259,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1
7260,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1
7261,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1
7262,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
7263,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7264,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7265,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
7266,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7267,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1
7268,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0
7269,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0
7270,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
7271,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1
7272,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1
7273,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1
7274,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7275,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1
7276,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1
7277,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7278,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7279,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1
7280,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1
7281,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1
7282,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1
7283,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0
7284,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7285,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1
7286,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1
7287,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7288,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
7289,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1
7290,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7291,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1
7292,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
7293,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
7294,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1
7295,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1
7296,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1
7297,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0
7298,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1
7299,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7300,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0
7301,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1
7302,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0
7303,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0
7304,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1
7305,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1
7306,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1
7307,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1
7308,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1
7309,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
7310,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
7311,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1
7312,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
7313,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0
7314,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1
7315,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0
7316,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
7317,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1
7318,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
7319,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1
7320,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1
7321,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1
7322,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1
7323,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1
7324,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7325,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0
7326,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1
7327,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1
7328,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7329,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1
7330,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1
7331,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7332,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1
7333,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1
7334,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
7335,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7336,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
7337,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0
7338,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7339,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1
7340,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
7341,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
7342,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1
7343,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1
7344,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1
7345,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
7346,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1
7347,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0
7348,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1
7349,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0
7350,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1
7351,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
7352,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0
7353,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7354,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0
7355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7356,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7357,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
7358,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
7359,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7360,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
7361,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
7362,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0
7363,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7364,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1
7365,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
7366,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
7367,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7368,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1
7369,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
7370,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
7371,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
7372,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0
7373,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
7374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7375,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
7376,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0
7377,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0
7378,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
7379,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1
7380,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1
7381,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
7382,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1
7383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7384,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
